,,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageArea,MSZoning_E,Alley_E,LotShape_E,LandContour_E,LotConfig_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,PavedDrive_E,PoolQC_E,Fence_E,SaleType_E,SaleCondition_E,MSSubClass_E,EnclosedPorch_0,BsmtFinSF2_0,LowQualFinSF_0,WoodDeckSF_0,Fireplaces_0,3SsnPorch_0,PoolArea_0,MiscVal_0,ScreenPorch_0,OpenPorchSF_0,BsmtUnfSF_0,GarageArea_0,2ndFlrSF_0,TotalBsmtSF_0,MasVnrArea_0,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,GarageArea_bin
train,1275,11345,5,5,7.575071699507561,1950,567.0,5.3981627015177525,6.834108738813838,6.834108738813838,6.900730664045173,7.560601162768557,0.0,2,0,4,2,10,400.0,4.0,3.0,1.0,2.0,3.0,11.0,3.0,5.0,2.0,7.0,2.0,1.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,4.0,2.0,4.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,11.4,7.5,8.0,16.333333333333332,14.0,11.0,2
train,1276,12936,6,6,7.587310506022615,1972,0.0,6.386879319362645,6.584791392385716,6.601230118728877,6.493753839851686,7.241366283322318,0.0,1,1,3,1,6,497.0,4.0,3.0,2.0,2.0,5.0,14.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,11.4,7.25,7.75,15.333333333333334,14.0,11.0,2
train,1277,17871,6,5,7.584773077612199,1976,359.0,6.270988431858299,7.427144133408616,7.45298232946546,0.0,7.45298232946546,1.0,1,1,3,1,7,480.0,4.0,3.0,2.0,2.0,5.0,14.0,5.0,5.0,5.0,5.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,6.0,6.0,2.0,2.0,6.0,2.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,11.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,11.4,7.25,7.75,14.666666666666666,14.0,11.0,2
train,1278,9473,8,5,7.602401335665818,2002,103.685261707989,6.690842277418564,7.029087564149662,7.029087564149662,6.806829360392176,7.616775808698373,1.0,2,1,3,1,7,577.0,4.0,3.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,4.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,1279,7500,4,4,7.560601162768557,1950,0.0,0.0,6.54965074223381,6.54965074223381,6.066108090103747,7.029087564149662,0.0,1,0,2,1,6,528.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,4.0,2.0,7.0,2.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,7.0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,3.4,7.25,8.0,15.0,14.0,11.0,2
train,1280,9808,7,5,7.602401335665818,2002,110.0,6.670766320845874,7.3613754289773485,7.3613754289773485,0.0,7.3613754289773485,1.0,2,0,3,1,6,544.0,4.0,3.0,2.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,1281,8049,7,5,7.596392304064196,1990,54.0,6.960347729101308,7.177782416195197,7.200424892944957,0.0,7.200424892944957,1.0,2,0,2,1,6,484.0,4.0,3.0,2.0,2.0,5.0,22.0,5.0,5.0,5.0,6.0,5.0,3.0,9.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,4.0,5.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,11.4,8.25,8.75,14.666666666666666,14.0,11.0,2
train,1282,8800,5,7,7.589841512182657,2008,0.0,6.278521424165844,6.947937068614969,6.947937068614969,0.0,6.947937068614969,0.0,2,0,3,1,5,484.0,4.0,3.0,2.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,6.0,3.0,2.0,6.0,3.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,11.4,16.5,17.0,16.0,33.0,12.0,2
train,1283,9400,6,5,7.586803535162581,1971,0.0,0.0,6.816735880594968,6.816735880594968,6.816735880594968,7.509335266016592,0.0,2,2,4,2,8,0.0,4.0,3.0,1.0,3.0,3.0,12.0,5.0,5.0,2.0,7.0,3.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,6.7,11.5,10.25,6.0,14.0,3.5,1
train,1284,9638,6,7,7.560080465021827,1990,0.0,0.0,6.690842277418564,7.438383530044307,6.618738983517219,7.803026643632217,0.0,2,0,4,1,10,336.0,4.0,3.0,1.0,2.0,1.0,9.0,3.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,7.0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,6.7,8.5,9.75,6.0,15.0,4.5,1
train,1285,6000,6,6,7.570443252057374,1950,0.0,0.0,6.660575149839686,6.716594773520978,6.376726947898627,7.253470382684528,0.0,1,0,4,1,6,280.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,3.0,2.0,7.0,5.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,7.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,4.1,7.25,6.5,6.0,14.0,3.5,1
train,1286,9790,6,5,7.582738488914411,1963,451.0,6.345636360828596,7.192182058713246,7.192182058713246,0.0,7.192182058713246,1.0,1,1,3,1,6,528.0,4.0,3.0,1.0,2.0,1.0,14.0,3.0,5.0,5.0,6.0,5.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,6.0,3.0,2.0,6.0,2.0,7.0,5.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,11.4,8.25,8.75,14.0,25.0,10.5,2
train,1287,36500,5,5,7.583247524303362,1964,621.0,6.70073110954781,7.393263094763838,7.367077059881012,0.0,7.367077059881012,0.0,2,0,4,1,7,390.0,4.0,3.0,2.0,3.0,1.0,19.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,1.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,11.4,9.0,8.0,16.333333333333332,14.0,11.0,2
train,1288,5664,8,5,7.601402334583733,2000,0.0,7.055312843339752,7.31455283232408,7.414572881350589,0.0,7.414572881350589,1.0,2,0,2,1,5,499.0,4.0,3.0,2.0,2.0,1.0,23.0,5.0,5.0,4.0,6.0,2.0,3.0,13.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,6.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,14.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,11.4,21.75,22.25,16.333333333333332,23.0,14.5,2
train,1289,11065,8,5,7.604396348796338,2006,788.0,0.0,6.990256500493881,7.02197642307216,6.7464121285733745,7.58629630715272,0.0,2,1,3,1,8,753.0,4.0,3.0,2.0,2.0,1.0,24.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,3.0,6.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,5.0,7.0,4.0,4.0,3.0,1.0,5.0,9.0,6.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,14.1,21.75,22.25,22.333333333333332,27.0,19.0,3
train,1290,14112,5,7,7.583247524303362,1964,86.0,6.922643891475888,7.050122520269059,7.050122520269059,0.0,7.050122520269059,1.0,1,0,3,1,6,484.0,4.0,3.0,2.0,2.0,3.0,11.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,3.0,2.0,4.0,6.0,3.0,4.0,4.0,7.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,11.0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,11.4,8.25,8.75,16.666666666666668,14.0,11.0,2
train,1291,1680,5,7,7.587310506022615,1972,268.0,5.44673737166631,6.447305862541213,6.447305862541213,6.511745329644728,7.172424577124845,0.0,2,1,3,1,6,264.0,2.0,3.0,1.0,2.0,1.0,3.0,5.0,5.0,3.0,7.0,2.0,3.0,13.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,6.0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,4.1,7.25,7.75,8.0,14.0,3.5,1
train,1292,6600,5,4,7.545918151209323,1965,0.0,0.0,6.902742737158593,7.229113877793302,6.902742737158593,7.771910256435763,0.0,2,0,4,2,11,432.0,2.0,3.0,1.0,2.0,3.0,6.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,1.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,10.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,8.7,8.5,9.75,15.0,15.0,9.0,2
train,1293,10140,7,5,7.589335823170617,1976,0.0,5.272999558563747,6.725033642166843,6.725033642166843,6.725033642166843,7.417580402414544,0.0,2,1,4,1,8,528.0,4.0,3.0,1.0,2.0,1.0,14.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,3.0,4.0,3.0,1.0,2.0,5.0,5.0,15.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,11.4,7.25,7.75,16.333333333333332,14.0,11.0,2
train,1294,8172,5,7,7.578656850594762,1990,0.0,5.123963979403259,6.762729506931879,6.762729506931879,0.0,6.762729506931879,1.0,1,0,2,1,5,572.0,4.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,7.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,1.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,11.4,8.25,8.75,16.333333333333332,14.0,11.0,2
train,1295,8400,5,5,7.585281078639126,1968,168.0,6.92461239604856,6.959398512133975,6.959398512133975,0.0,6.959398512133975,1.0,1,1,3,1,5,288.0,4.0,3.0,1.0,2.0,1.0,11.0,3.0,5.0,5.0,6.0,5.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,2.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,6.7,8.25,8.75,6.666666666666667,14.0,3.5,1
train,1296,8700,5,6,7.582738488914411,1963,148.0,6.655440350367647,7.02197642307216,7.029087564149662,0.0,7.029087564149662,1.0,2,0,3,1,6,525.0,4.0,3.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,3.0,5.0,5.0,12.0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,11.4,8.25,9.0,14.666666666666666,14.0,11.0,2
train,1297,3675,6,5,7.603897968521881,2006,82.0,6.306275286948016,6.306275286948016,6.9782137426306985,0.0,6.9782137426306985,1.0,2,0,2,1,5,525.0,2.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,12.0,3.0,2.0,4.0,6.0,4.0,4.0,5.0,7.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,5.0,4.0,4.0,3.0,1.0,5.0,9.0,6.0,2.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,8.7,7.25,7.75,16.666666666666668,14.0,11.0,2
train,1298,63887,10,5,7.605392364814935,2008,796.0,8.638525476583762,8.717845704894916,8.453827315794417,6.85751406254539,8.63817111796914,2.0,2,1,3,1,12,1418.0,4.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,8.0,5.0,4.0,4.0,6.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,3.0,2.0,5.0,9.0,6.0,15.0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,11.4,18.0,20.5,16.666666666666668,25.0,14.5,4
train,1299,7500,5,7,7.580699752224563,1994,0.0,5.831882477283517,7.1284959456800365,7.1284959456800365,0.0,7.1284959456800365,1.0,1,1,3,1,6,305.0,4.0,3.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,5.0,3.0,11.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,12.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,6.7,17.25,17.75,9.333333333333334,33.0,6.0,1
train,1300,10762,7,5,7.600902459542082,1999,344.0,6.543911845564792,6.88653164253051,6.913737350659685,6.88653164253051,7.592870287844818,0.0,2,1,3,1,9,490.0,4.0,3.0,2.0,2.0,5.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,4.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,1301,7500,6,7,7.57198844937744,1950,0.0,6.306275286948016,6.648984550024776,6.625392368007956,6.60934924316738,7.3098814858247865,0.0,1,0,3,1,7,213.0,4.0,3.0,2.0,1.0,1.0,18.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,2.0,2.0,6.0,3.0,7.0,5.0,6.0,2.0,4.0,2.0,1.0,5.0,5.0,5.0,10.0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,6.7,15.0,17.0,6.666666666666667,27.0,4.5,1
train,1302,10120,8,5,7.598399329323964,1994,391.0,6.608000625296087,7.061334366910438,7.093404625868766,7.188412736496954,7.834788107388194,1.0,2,1,4,1,8,844.0,4.0,3.0,1.0,2.0,1.0,25.0,5.0,5.0,5.0,7.0,5.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,4.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,14.1,17.25,17.75,22.0,27.0,17.5,3
train,1303,8688,7,5,7.603897968521881,2005,228.0,0.0,7.388327859577107,7.388327859577107,0.0,7.388327859577107,0.0,2,0,3,1,7,834.0,4.0,3.0,1.0,2.0,1.0,20.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,14.1,16.5,17.0,22.333333333333332,27.0,17.5,3
train,1304,3363,7,5,7.60339933974067,2004,117.0,0.0,6.884486652042782,6.884486652042782,6.597145701886651,7.443663683115591,0.0,2,0,3,1,7,380.0,2.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,4.0,7.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,6.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8.7,12.25,13.0,15.0,11.0,10.0,2
train,1305,13173,9,5,7.604396348796338,2007,300.0,7.360739903058278,7.410347097821024,7.410347097821024,0.0,7.410347097821024,1.0,2,0,2,1,6,840.0,4.0,3.0,2.0,2.0,3.0,24.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,5.0,3.0,4.0,6.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,6.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,14.1,22.25,22.75,22.0,28.0,19.0,3
train,1306,6955,7,5,7.603897968521881,2006,94.0,0.0,7.221835825288449,7.221835825288449,0.0,7.221835825288449,0.0,2,0,2,1,6,474.0,4.0,3.0,2.0,2.0,1.0,24.0,5.0,5.0,4.0,6.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,9.0,6.0,14.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,15.0,27.0,12.5,2
train,1307,8072,5,5,7.598399329323964,1995,0.0,6.616065185132817,6.898714534329988,6.898714534329988,0.0,6.898714534329988,1.0,1,0,3,1,5,480.0,4.0,3.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,3.0,6.0,4.0,5.0,2.0,5.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,11.4,7.25,8.0,14.666666666666666,14.0,11.0,2
train,1308,12000,5,7,7.575071699507561,2005,0.0,4.976733742420574,6.829793737512425,7.023758954738443,0.0,7.023758954738443,1.0,1,0,2,1,6,528.0,2.0,3.0,1.0,2.0,1.0,6.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,7.0,7.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,2.0,5.0,5.0,12.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,8.7,16.5,17.0,13.666666666666666,23.0,10.5,2
train,1309,7153,6,5,7.596894438144544,1991,88.0,7.0909098220799835,7.153833801578843,7.166265974133638,0.0,7.166265974133638,1.0,2,0,3,1,6,496.0,4.0,3.0,1.0,2.0,1.0,13.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,7.0,6.0,6.0,4.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,2.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,1310,17500,7,8,7.580699752224563,2002,0.0,7.249215057114389,7.551186867296149,7.551186867296149,0.0,7.551186867296149,1.0,2,0,3,1,7,567.0,4.0,3.0,1.0,2.0,1.0,18.0,9.0,5.0,5.0,6.0,2.0,3.0,11.0,2.0,3.0,3.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,3.0,2.0,6.0,4.0,7.0,4.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,11.4,17.75,17.25,16.666666666666668,34.0,12.5,2
train,1311,8814,7,5,7.603897968521881,2007,80.0,6.8308742346461795,7.150701457592526,7.150701457592526,0.0,7.150701457592526,1.0,2,0,3,1,6,508.0,4.0,3.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,9.0,6.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,1312,9572,8,5,7.596392304064196,1990,336.0,6.180016653652572,7.282073658093465,7.282073658093465,7.213768308118642,7.941295570906532,0.0,2,1,4,1,9,750.0,4.0,3.0,2.0,2.0,1.0,25.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,3.0,3.0,4.0,6.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,6.0,6.0,3.0,5.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,14.1,16.5,17.0,22.0,27.0,17.5,3
train,1313,14774,9,5,7.600902459542082,1999,165.0,0.0,7.2399325913204695,7.260522598089852,7.071573364211532,7.8632667240095735,0.0,2,1,4,1,10,779.0,4.0,3.0,2.0,2.0,3.0,25.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,4.0,7.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,14.1,16.5,17.0,22.333333333333332,27.0,17.5,3
train,1314,8190,4,6,7.578145472419466,1954,0.0,6.597145701886651,6.855408798609928,6.855408798609928,0.0,6.855408798609928,1.0,1,0,3,1,5,280.0,4.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,6.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,4.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,6.7,8.25,8.75,7.0,14.0,3.5,1
train,1315,11075,6,5,7.585788821732034,1969,0.0,6.2166061010848646,6.859614903654202,6.996681488176539,6.928537818164665,7.655864017616056,0.0,2,1,4,1,9,576.0,4.0,3.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0,6.0,3.0,2.0,6.0,2.0,7.0,5.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,11.4,7.25,7.75,13.0,20.0,10.0,2
train,1316,10226,8,5,7.605392364814935,2008,270.0,0.0,7.392031567514591,7.396948602621014,0.0,7.396948602621014,1.0,2,0,3,1,8,860.0,4.0,3.0,2.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,14.1,21.75,22.25,22.333333333333332,27.0,19.0,3
train,1317,4230,7,5,7.604396348796338,2007,0.0,0.0,7.210079628170788,7.210079628170788,0.0,7.210079628170788,0.0,2,0,2,1,5,466.0,5.0,2.0,1.0,2.0,3.0,20.0,5.0,5.0,4.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,5.0,5.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,9.0,6.0,14.0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,9.4,16.5,17.0,15.0,27.0,12.5,2
train,1318,14781,8,5,7.601901959875166,2002,178.0,0.0,7.469654172932128,7.488852955733459,0.0,7.488852955733459,0.0,2,0,3,1,7,748.0,4.0,3.0,4.0,2.0,5.0,17.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,4.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,14.1,17.25,17.75,22.333333333333332,27.0,17.5,3
train,1319,10215,4,5,7.578145472419466,1954,132.0,6.20050917404269,6.762729506931879,6.855408798609928,0.0,6.855408798609928,0.0,1,0,3,1,5,248.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,6.0,3.0,2.0,4.0,6.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,6.7,7.75,8.75,8.0,14.0,3.5,1
